Query Text	IsThirdParty
"SELECT sq2.ProcNum AS id, sq2.TreatPlanNum AS idTreatmentPlan, sq2.ProcCode AS serviceCode, sq2.ToothNum AS tooth, sq2.AptNum AS idAppointment, sq2.ProcFee AS fee, c1.InsEstTotal AS insEstTotalPrimary, c1.InsEstTotalOverride AS insEstTotalOverridePrimary, c2.InsEstTotal AS insEstTotalSecondary, c2.InsEstTotalOverride AS insEstTotalOverrideSecondary, c1.WriteOffEst AS discount, c1.WriteOffEstOverride AS discountOverride, sq2.DateTP AS createDate, sq2.ClinicNum AS clinicNum FROM ( 	SELECT sq1.TreatPlanNum, sq1.ProcNum, pl.ToothNum, pl.AptNum, pl.ProcFee, pl.DateTP, pl.ClinicNum, pc.ProcCode, ( 			SELECT c.ClaimProcNum 			FROM patplan AS pp 			INNER JOIN claimproc AS c 				ON c.InsSubNum = pp.InsSubNum 			WHERE pp.Ordinal = 1 				AND pp.PatNum = sq1.PatNum 				AND c.STATUS = 6 				AND c.ProcNum = pl.ProcNum LIMIT 1 			) AS c1_ClaimProcNum, ( 			SELECT c.ClaimProcNum 			FROM patplan AS pp 			INNER JOIN claimproc AS c 				ON c.InsSubNum = pp.InsSubNum 			WHERE pp.Ordinal = 2 				AND pp.PatNum = sq1.PatNum 				AND c.STATUS = 6 				AND c.ProcNum = pl.ProcNum LIMIT 1 			) AS c2_ClaimProcNum 	FROM ( 		SELECT DISTINCT tpi.TreatPlanNum, tpi.ProcNum, tp.PatNum 		FROM treatplanattach AS tpi 		INNER JOIN treatplan AS tp 			ON tp.TPStatus <> 0 				AND tp.TreatPlanNum = tpi.TreatPlanNum 		) AS sq1 	INNER JOIN procedurelog AS pl 		ON pl.ProcNum = sq1.ProcNum 	INNER JOIN procedurecode pc 		ON pc.CodeNum = pl.CodeNum 	WHERE 1 = 1 		AND pl.DateTP >= '2021-11-05 07:09:02.890943' 	) AS sq2 LEFT JOIN claimproc AS c1 	ON c1.ClaimProcNum = sq2.c1_ClaimProcNum LEFT JOIN claimproc AS c2 	ON c2.ClaimProcNum = sq2.c2_ClaimProcNum;"	1
Init DB;	0
"SELECT pn.ProcNoteNum, pn.PatNum, pn.ProcNum, pn.EntryDateTime, pn.Note FROM procnote pn INNER JOIN patient p 	ON pn.PatNum = p.PatNum WHERE p.PatNum IN ( 		SELECT a.PatNum 		FROM appointment a 		WHERE cast(a.AptDateTime AS DATE) >= date_add(curdate(), interval - 3 year) 		) 	AND ( 		9999 = 9999 		OR p.ClinicNum = 9999 		);"	1
"SELECT ProcNum, PatNum, AptNum, ProcDate, ProcFee, Surf, ToothNum, ToothRange, ProcStatus, ProvNum, ClaimNote, DateEntryC, CodeNum, UnitQty, DateTStamp, SecUserNumEntry, SecDateEntry FROM procedurelog WHERE ( 		9999 = 9999 		OR ClinicNum = 9999 		) 	AND cast(ProcDate AS DATE) >= date_add(curdate(), interval - 3 year);"	1
"SELECT ti.PatNum, ti.ToothNum, ti.InitialType FROM toothinitial ti INNER JOIN patient p 	ON p.PatNum = ti.PatNum WHERE p.PatNum IN ( 		SELECT a.PatNum 		FROM appointment a 		WHERE cast(a.AptDateTime AS DATE) = curdate() 		) 	AND ( 		9999 = 9999 		OR p.ClinicNum = 9999 		);"	1
"ELECT 26 AS OFFICEID, ProcNum, PatNum, AptNum, OldCode, ProcDate, ProcFee, Surf, ToothNum, ToothRange, Priority, ProcStatus, ProvNum, Dx, PlannedAptNum, PlaceService, Prosthesis, DateOriginalProsth, ClaimNote, DateEntryC, ClinicNum, MedicalCode, DiagnosticCode, IsPrincDiag, ProcNumLab, BillingTypeOne, BillingTypeTwo, CodeNum, CodeMod1, CodeMod2, CodeMod3, CodeMod4, RevCode, UnitQty, BaseUnits, StartTime, StopTime, DateTP, SiteNum, HideGraphics, CanadianTypeCodes, ProcTime, ProcTimeEnd, DateTStamp, Prognosis, DrugUnit, DrugQty, UnitQtyType, StatementNum, IsLocked, BillingNote, RepeatChargeNum, SnomedBodySite, DiagnosticCode2, DiagnosticCode3, DiagnosticCode4, ProvOrderOverride, Discount, IsDateProsthEst, IcdVersion, IsCpoe, SecUserNumEntry, SecDateEntry, DateComplete, OrderingReferralNum FROM procedurelog;"	1
"SELECT recall.RecallNum,recall.PatNum,recall.DateDue,recall.DatePrevious,recall.RecallInterval,recall.RecallStatus,recall.Note,recall.DisableUntilBalance,recall.DisableUntilDate,recalltype.Description recalltype,recall.Priority,recall.RecallTypeNum, patient.PatNum,patient.LName,patient.FName,patient.Preferred,patient.Birthdate,patient.HmPhone,patient.WkPhone,patient.WirelessPhone,patient.Email,patient.ClinicNum,patient.PreferRecallMethod,patient.BillingType,patient.Guarantor,patguar.LName guarLName,patguar.FName guarFName,patguar.Email guarEmail,patguar.InsEst,patguar.BalTotal FROM recall INNER JOIN patient ON recall.PatNum=patient.PatNum INNER JOIN patient patguar ON patient.Guarantor=patguar.PatNum INNER JOIN recalltype ON recall.RecallTypeNum=recalltype.RecallTypeNum WHERE recall.DateDue BETWEEN '2020-06-27' AND '2022-07-04' AND recall.IsDisabled=0 AND recall.RecallTypeNum IN(5,3,1) AND recall.DateScheduled='0001-01-01' AND patient.PatStatus=0 "	0
"SELECT labcase.* FROM labcase,appointment WHERE labcase.AptNum=appointment.AptNum AND (appointment.AptStatus=1 OR appointment.AptStatus=2 OR appointment.AptStatus=4) AND AptDateTime >= '2022-06-27' AND AptDateTime < '2022-06-28'"	0
"SELECT CONCAT(patient.PatNum,' - ',patient.LName,', ',patient.FName,' ',patient.MiddleI) patName,guarAging.Bal_0_30,guarAging.Bal_31_60,guarAging.Bal_61_90,guarAging.BalOver90,guarAging.BalTotal,guarAging.InsWoEst,guarAging.InsPayEst,guarAging.BalTotal-guarAging.InsPayEst-guarAging.InsWoEst AS $pat FROM (SELECT tSums.PatNum,ROUND(CASE WHEN tSums.TotalCredits >= tSums.ChargesOver90 THEN 0 ELSE tSums.ChargesOver90 - tSums.TotalCredits END,3) BalOver90,ROUND(CASE WHEN tSums.TotalCredits <= tSums.ChargesOver90 THEN tSums.Charges_61_90 WHEN tSums.ChargesOver90 + tSums.Charges_61_90 <= tSums.TotalCredits THEN 0 ELSE tSums.ChargesOver90 + tSums.Charges_61_90 - tSums.TotalCredits END,3) Bal_61_90,ROUND(CASE WHEN tSums.TotalCredits < tSums.ChargesOver90 + tSums.Charges_61_90 THEN tSums.Charges_31_60 WHEN tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 <= tSums.TotalCredits THEN 0 ELSE tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 - tSums.TotalCredits END,3) Bal_31_60,ROUND(CASE WHEN tSums.TotalCredits < tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 THEN tSums.Charges_0_30 WHEN tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 + tSums.Charges_0_30 <= tSums.TotalCredits THEN 0 ELSE tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 + tSums.Charges_0_30 - tSums.TotalCredits END,3) Bal_0_30,ROUND(tSums.BalTotal,3) BalTotal,ROUND(tSums.InsWoEst,3) InsWoEst,ROUND(tSums.InsPayEst,3) InsPayEst,ROUND(tSums.PayPlanDue,3) PayPlanDue FROM (SELECT transSums.PatNum,GREATEST(transSums.ChargesOver90,0) ChargesOver90,GREATEST(transSums.Charges_61_90,0) Charges_61_90,GREATEST(transSums.Charges_31_60,0) Charges_31_60,GREATEST(transSums.Charges_0_30,0) Charges_0_30,transSums.TotalCredits - LEAST(transSums.ChargesOver90,0) - LEAST(transSums.Charges_61_90,0) - LEAST(transSums.Charges_31_60,0) - LEAST(transSums.Charges_0_30,0) TotalCredits,transSums.BalTotal,transSums.InsWoEst,transSums.InsPayEst,transSums.PayPlanDue FROM (SELECT p.Guarantor PatNum,SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType IN ('WriteoffOrig','SumByProcAndDate')) AND trans.TranDate < '2022-03-29' THEN trans.TranAmount ELSE 0 END) ChargesOver90,SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType IN ('WriteoffOrig','SumByProcAndDate')) AND trans.TranDate < '2022-04-28' AND trans.TranDate >= '2022-03-29' THEN trans.TranAmount ELSE 0 END) Charges_61_90,SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType IN ('WriteoffOrig','SumByProcAndDate')) AND trans.TranDate < '2022-05-28' AND trans.TranDate >= '2022-04-28' THEN trans.TranAmount ELSE 0 END) Charges_31_60,SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType IN ('WriteoffOrig','SumByProcAndDate')) AND trans.TranDate <= '2022-06-27' AND trans.TranDate >= '2022-05-28' THEN trans.TranAmount ELSE 0 END) Charges_0_30,-SUM(CASE WHEN trans.TranAmount < 0 AND NOT(trans.TranType IN ('WriteoffOrig','SumByProcAndDate')) AND trans.TranDate <= '2022-06-27' THEN trans.TranAmount ELSE 0 END) TotalCredits,SUM(CASE WHEN trans.TranAmount != 0 THEN trans.TranAmount ELSE 0 END) BalTotal,SUM(trans.InsWoEst) InsWoEst,SUM(trans.InsPayEst) InsPayEst,SUM(trans.PayPlanAmount) PayPlanDue FROM (SELECT (CASE WHEN tranbyproc.AgedProcNum=0 THEN tranbyproc.TranType ELSE 'SumByProcAndDate' END) TranType,0 PriKey,tranbyproc.PatNum,(CASE WHEN tranbyproc.AgedProcNum!=0 AND SUM(tranbyproc.TranAmount) < 0 THEN tranbyproc.AgedProcDate ELSE tranbyproc.TranDate END) TranDate,SUM(tranbyproc.TranAmount) TranAmount,SUM(tranbyproc.PayPlanAmount) PayPlanAmount,SUM(tranbyproc.InsWoEst) InsWoEst,SUM(tranbyproc.InsPayEst) InsPayEst FROM (SELECT 'Proc' TranType,pl.ProcNum PriKey,pl.PatNum,pl.ProcDate TranDate,pl.ProcFee*(pl.UnitQty+pl.BaseUnits) TranAmount,0 PayPlanAmount,0 InsWoEst,0 InsPayEst,0 AgedProcNum,'0001-01-01' AgedProcDate FROM procedurelog pl WHERE pl.ProcStatus=2 AND pl.ProcFee != 0 UNION ALL SELECT 'Claimproc' TranType,cp.ClaimProcNum PriKey,cp.PatNum,cp.DateCP TranDate,(CASE WHEN cp.Status != 0 THEN (CASE WHEN cp.PayPlanNum = 0 THEN -cp.InsPayAmt ELSE 0 END) - cp.WriteOff ELSE 0 END) TranAmount,0 PayPlanAmount,(CASE WHEN cp.Status = 0 THEN cp.WriteOff ELSE 0 END) InsWoEst,(CASE WHEN cp.Status = 0 THEN cp.InsPayEst ELSE 0 END) InsPayEst,0 AgedProcNum,'0001-01-01' AgedProcDate FROM claimproc cp LEFT JOIN payplan pp ON cp.PayPlanNum=pp.PayPlanNum WHERE cp.Status IN (0,1,4,5,7) HAVING TranAmount != 0 OR InsWoEst != 0 OR InsPayEst != 0 UNION ALL SELECT 'Adj' TranType,a.AdjNum PriKey,a.PatNum,a.AdjDate TranDate,a.AdjAmt TranAmount,0 PayPlanAmount,0 InsWoEst,0 InsPayEst,a.ProcNum AgedProcNum,a.ProcDate AgedProcDate FROM adjustment a WHERE a.AdjAmt != 0 UNION ALL SELECT 'PatPay' TranType,ps.SplitNum PriKey,ps.PatNum,ps.DatePay TranDate,-ps.SplitAmt TranAmount,(CASE WHEN ps.PayPlanNum != 0 AND COALESCE(pp.IsClosed,0)=0 THEN -ps.SplitAmt ELSE 0 END) PayPlanAmount,0 InsWoEst,0 InsPayEst,0 AgedProcNum,'0001-01-01' AgedProcDate FROM paysplit ps LEFT JOIN payplan pp ON ps.PayPlanNum=pp.PayPlanNum WHERE ps.SplitAmt != 0 AND ps.UnearnedType NOT IN (361,384) UNION ALL SELECT 'PPCharge' TranType,ppc.PayPlanChargeNum PriKey,ppc.Guarantor PatNum,ppc.ChargeDate TranDate,0 TranAmount,ppc.Principal+ppc.Interest PayPlanAmount,0 InsWoEst,0 InsPayEst,0 AgedProcNum,'0001-01-01' AgedProcDate FROM payplancharge ppc INNER JOIN payplan pp ON ppc.PayPlanNum=pp.PayPlanNum WHERE ppc.ChargeDate <= '2022-07-07' AND ppc.ChargeType=0 AND !pp.IsClosed AND ppc.Principal+ppc.Interest != 0 AND pp.PlanNum=0 UNION ALL SELECT 'PPCComplete' TranType,ppc.PayPlanChargeNum PriKey,(CASE WHEN ppc.ChargeType = 0 THEN ppc.Guarantor ELSE pp.PatNum END) PatNum,ppc.ChargeDate TranDate,(CASE WHEN ppc.ChargeType != 0 THEN -ppc.Principal WHEN pp.PlanNum=0 THEN ppc.Principal+ppc.Interest ELSE 0 END) TranAmount,0 PayPlanAmount,0 InsWoEst,0 InsPayEst,(CASE WHEN ppc.ChargeType=1 THEN ppc.ProcNum ELSE 0 END) AgedProcNum,pl.ProcDate AgedProcDate FROM payplancharge ppc LEFT JOIN payplan pp ON pp.PayPlanNum=ppc.PayPlanNum LEFT JOIN procedurelog pl ON pl.ProcNum=ppc.ProcNum WHERE ppc.ChargeDate <= '2022-06-27' UNION ALL 					SELECT 'PayPlanLink' TranType,ppl.PayPlanLinkNum PriKey,prodlink.PatNum PatNum,DATE(ppl.SecDateTEntry) TranDate, 					(CASE WHEN ppl.AmountOverride=0 THEN -prodlink.Fee ELSE -ppl.AmountOverride END) TranAmount,0 PayPlanAmount,0 InsWoEst,0 InsPayEst,prodlink.ProcNum AgedProcNum,prodlink.AgeDate AgedProcDate  					FROM payplanlink ppl 					LEFT JOIN ( 						SELECT procedurelog.PatNum,(procedurelog.ProcFee*(procedurelog.UnitQty+procedurelog.BaseUnits) 								+COALESCE(procAdj.AdjAmt,0)+COALESCE(procClaimProc.InsPay,0) 								+COALESCE(procClaimProc.WriteOff,0) 								+COALESCE(procSplit.SplitAmt,0) 							) Fee, 							payplanlink.PayPlanLinkNum LinkNum,procedurelog.ProcNum,procedurelog.ProcDate AgeDate  						FROM payplanlink 						INNER JOIN payplan ON payplanlink.PayPlanNum=payplan.PayPlanNum 						INNER JOIN procedurelog ON procedurelog.ProcNum=payplanlink.FKey 							AND payplanlink.LinkType=2 							AND !(payplan.dynamicPayPlanTPOption=1 AND procedurelog.ProcStatus!=2) 						LEFT JOIN ( 							SELECT SUM(adjustment.AdjAmt) AdjAmt,adjustment.ProcNum,adjustment.PatNum,adjustment.ProvNum,adjustment.ClinicNum 							FROM adjustment GROUP BY adjustment.ProcNum,adjustment.PatNum,adjustment.ProvNum,adjustment.ClinicNum 						)procAdj ON procAdj.ProcNum=procedurelog.ProcNum 							AND procAdj.PatNum=procedurelog.PatNum 							AND procAdj.ProvNum=procedurelog.ProvNum 							AND procAdj.ClinicNum=procedurelog.ClinicNum 						LEFT JOIN ( 							SELECT SUM(COALESCE((CASE WHEN claimproc.Status IN ( 								1,4,7 							) THEN claimproc.InsPayAmt  								WHEN claimproc.InsEstTotalOverride!=-1 THEN claimproc.InsEstTotalOverride ELSE claimproc.InsPayEst END),0)*-1) InsPay 							,SUM(COALESCE((CASE WHEN claimproc.Status IN ( 								1,4,7 							)	THEN claimproc.WriteOff  								WHEN claimproc.WriteOffEstOverride!=-1 THEN claimproc.WriteOffEstOverride  								WHEN claimproc.WriteOffEst!=-1 THEN claimproc.WriteOffEst ELSE 0 END),0)*-1) WriteOff 							,claimproc.ProcNum 							FROM claimproc  							WHERE claimproc.Status!=2 GROUP BY claimproc.ProcNum 						)procClaimProc ON procClaimProc.ProcNum=procedurelog.ProcNum  						LEFT JOIN ( 							SELECT SUM(paysplit.SplitAmt)*-1 SplitAmt,paysplit.ProcNum 							FROM paysplit 							WHERE paysplit.PayPlanNum=0 GROUP BY paysplit.ProcNum 						)procSplit ON procSplit.ProcNum=procedurelog.ProcNum 					UNION ALL  						SELECT adjustment.PatNum,adjustment.AdjAmt + COALESCE(adjSplit.SplitAmt,0) Fee,payplanlink.PayPlanLinkNum LinkNum 							,0 ProcNum,DATE('0001-01-01') AgeDate  						FROM payplanlink  						INNER JOIN adjustment ON adjustment.AdjNum=payplanlink.FKey  							AND payplanlink.LinkType=1  						LEFT JOIN ( 								SELECT SUM(COALESCE(paysplit.SplitAmt,0))*-1 SplitAmt,paysplit.AdjNum 								FROM paysplit 								WHERE paysplit.PayPlanNum=0 GROUP BY paysplit.AdjNum 						)adjSplit ON adjSplit.AdjNum=adjustment.AdjNum 					) prodlink ON prodlink.LinkNum=ppl.PayPlanLinkNum ) tranbyproc GROUP BY tranbyproc.PatNum,tranbyproc.AgedProcNum,tranbyproc.TranDate,(CASE WHEN tranbyproc.AgedProcNum=0 THEN tranbyproc.TranType ELSE 'SumByProcAndDate' END),(CASE WHEN tranbyproc.AgedProcNum=0 AND tranbyproc.TranAmount >= 0 THEN 'credit' WHEN tranbyproc.AgedProcNum=0 AND tranbyproc.TranAmount < 0 THEN 'charge' ELSE 'SumByProcAndDate' END)) trans INNER JOIN patient p ON p.PatNum=trans.PatNum GROUP BY p.Guarantor) transSums) tSums) guarAging INNER JOIN patient ON patient.PatNum=guarAging.PatNum WHERE (guarAging.BalOver90 >= 0.005 OR guarAging.Bal_61_90 >= 0.005 OR guarAging.Bal_31_60 >= 0.005 OR guarAging.Bal_0_30 >= 0.005) ORDER BY patient.LName,patient.FName"	0
"SELECT DISTINCT patient.Address patAddress1,patient.Address2 patAddress2,patient.AddrNote patAddrNote,patient.ApptModNote patApptModNote,appointment.AppointmentTypeNum,appointment.AptDateTime apptAptDateTime,appointment.DateTimeArrived apptAptDateTimeArrived,appointment.AptNum apptAptNum,appointment.AptStatus apptAptStatus,appointment.Priority,appointment.Assistant apptAssistant,patient.BillingType patBillingType,patient.BirthDate patBirthDate,patient.DateTimeDeceased patDateTimeDeceased,appointment.InsPlan1,appointment.InsPlan2,appointment.ClinicNum,patient.ChartNumber patChartNumber,patient.City patCity,appointment.ColorOverride apptColorOverride,appointment.Confirmed apptConfirmed,patient.CreditType patCreditType,labcase.DateTimeChecked labcaseDateTimeChecked,labcase.DateTimeDue labcaseDateTimeDue,labcase.DateTimeRecd labcaseDateTimeRecd,labcase.DateTimeSent labcaseDateTimeSent,appointment.DateTimeAskedToArrive apptDateTimeAskedToArrive,patient.Email patEmail,guar.FamFinUrgNote guarFamFinUrgNote,patient.FName patFName,patient.Guarantor patGuarantor,patient.HmPhone patHmPhone,patient.ImageFolder patImageFolder,appointment.IsHygiene apptIsHygiene,appointment.IsNewPatient apptIsNewPatient,labcase.LabCaseNum labcaseLabCaseNum,patient.Language patLanguage,patient.LName patLName,patient.MedUrgNote patMedUrgNote,patient.MiddleI patMiddleI,appointment.Note apptNote,appointment.Op apptOp,appointment.PatNum apptPatNum,appointment.Pattern apptPattern, appointment.PatternSecondary apptPatternSecondary,(CASE WHEN patplan.InsSubNum IS NULL THEN 0 ELSE 1 END) hasIns,patient.PreferConfirmMethod patPreferConfirmMethod,patient.PreferContactMethod patPreferContactMethod,patient.Preferred patPreferred,patient.PreferRecallMethod patPreferRecallMethod,patient.Premed patPremed,appointment.ProcDescript apptProcDescript,appointment.ProcsColored apptProcsColored,appointment.ProvBarText,appointment.ProvHyg apptProvHyg,appointment.ProvNum apptProvNum,patient.State patState,patient.WirelessPhone patWirelessPhone,patient.WkPhone patWkPhone,patient.Zip patZip,(CASE WHEN discountplansub.DiscountPlanNum IS NULL THEN 0 ELSE discountplansub.DiscountPlanNum END) discountPlan,(CASE WHEN discountplansub.DiscountPlanNum IS NULL THEN 0 ELSE 1 END) hasDiscount FROM appointment LEFT JOIN patient ON patient.PatNum=appointment.PatNum LEFT JOIN labcase ON labcase.AptNum=appointment.AptNum AND labcase.AptNum!=0 LEFT JOIN patient guar ON guar.PatNum=patient.Guarantor LEFT JOIN patplan ON patplan.PatNum=patient.PatNum AND patplan.Ordinal=1 LEFT JOIN discountplansub ON discountplansub.PatNum=patient.PatNum WHERE ((AptDateTime >= '2022-06-27' AND AptDateTime < '2022-06-28' AND AptStatus IN (1, 2, 5, 7, 8) AND (appointment.Op IN (7,5,5,6,6,3,3,2,2,7,1,1) OR (appointment.ProvNum IN (1,1,3,3,2,2,5,5,4,4) OR appointment.ProvHyg IN (1,1,3,3,2,2,5,5,4,4)))))"	0
"select * from ( SELECT guarAging.Patnum as guarid ,guarAging.Bal_0_30 as Amtless30,guarAging.Bal_31_60 as Amt30to60 ,guarAging.Bal_61_90 as Amt60to90 ,guarAging.BalOver90 as Amt90above ,guarAging.BalTotal as TotalAR,'' as curdate,'' as payplanamt, guarAging.practiceid as practiceid FROM (SELECT tSums.PatNum, ROUND(CASE WHEN tSums.TotalCredits >= tSums.ChargesOver90 THEN 0 ELSE tSums.ChargesOver90 - tSums.TotalCredits END,3) BalOver90, ROUND(CASE WHEN tSums.TotalCredits <= tSums.ChargesOver90 THEN tSums.Charges_61_90 WHEN tSums.ChargesOver90 + tSums.Charges_61_90 <= tSums.TotalCredits THEN 0 ELSE tSums.ChargesOver90 + tSums.Charges_61_90 - tSums.TotalCredits END,3) Bal_61_90, ROUND(CASE WHEN tSums.TotalCredits < tSums.ChargesOver90 + tSums.Charges_61_90 THEN tSums.Charges_31_60 WHEN tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 <= tSums.TotalCredits THEN 0 ELSE tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 - tSums.TotalCredits END,3) Bal_31_60, ROUND(CASE WHEN tSums.TotalCredits < tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 THEN tSums.Charges_0_30 WHEN tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 + tSums.Charges_0_30 <= tSums.TotalCredits THEN 0 ELSE tSums.ChargesOver90 + tSums.Charges_61_90 + tSums.Charges_31_60 + tSums.Charges_0_30 - tSums.TotalCredits END,3) Bal_0_30 ,ROUND(tSums.BalTotal,3) BalTotal, ROUND(tSums.InsWoEst,3) InsWoEst,ROUND(tSums.InsPayEst,3) InsPayEst,ROUND(tSums.PayPlanDue,3) PayPlanDue,tSums.practiceid FROM (SELECT p.Guarantor PatNum,SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType = 'WriteoffOrig') AND trans.TranDate < date_sub(CURRENT_DATE, INTERVAL 90.0 DAY) THEN trans.TranAmount ELSE 0 END) ChargesOver90, SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType = 'WriteoffOrig') AND trans.TranDate < date_sub(CURRENT_DATE, INTERVAL 60.0 DAY) AND trans.TranDate >= date_sub(CURRENT_DATE, INTERVAL 90.0 DAY) THEN trans.TranAmount ELSE 0 END) Charges_61_90, SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType = 'WriteoffOrig') AND trans.TranDate < date_sub(CURRENT_DATE, INTERVAL 30.0 DAY) AND trans.TranDate >= date_sub(CURRENT_DATE, INTERVAL 60.0 DAY) THEN trans.TranAmount ELSE 0 END) Charges_31_60 , SUM(CASE WHEN (trans.TranAmount > 0 OR trans.TranType = 'WriteoffOrig') AND trans.TranDate <= CURRENT_DATE AND trans.TranDate >= date_sub(CURRENT_DATE, INTERVAL 30.0 DAY) THEN trans.TranAmount ELSE 0 END) Charges_0_30, -SUM(CASE WHEN trans.TranType != 'WriteoffOrig' AND trans.TranAmount < 0 AND trans.TranDate <= CURRENT_DATE THEN trans.TranAmount ELSE 0 END) TotalCredits,SUM(CASE WHEN trans.TranAmount != 0 THEN trans.TranAmount ELSE 0 END) BalTotal, SUM(trans.InsWoEst) InsWoEst,SUM(trans.InsPayEst) InsPayEst,SUM(trans.PayPlanAmount) PayPlanDue,p.clinicnum as practiceid FROM (SELECT 'Proc' TranType,pl.ProcNum PriKey,pl.PatNum,pl.ProcDate TranDate,pl.ProcFee*(pl.UnitQty+pl.BaseUnits) TranAmount,0 PayPlanAmount,0 InsWoEst,0 InsPayEst FROM procedurelog pl WHERE pl.ProcStatus=2 AND pl.ProcFee != 0 UNION ALL SELECT 'Claimproc' TranType,cp.ClaimProcNum PriKey,cp.PatNum,cp.DateCP TranDate,(CASE WHEN cp.Status != 0 THEN (CASE WHEN cp.PayPlanNum = 0 THEN -cp.InsPayAmt ELSE 0 END) - cp.WriteOff ELSE 0 END) TranAmount,(CASE WHEN cp.PayPlanNum != 0 AND cp.Status IN(1,4,5) AND COALESCE(pp.IsClosed,0)=0 THEN -cp.InsPayAmt ELSE 0 END) PayPlanAmount,(CASE WHEN cp.Status = 0 THEN cp.WriteOff ELSE 0 END) InsWoEst,(CASE WHEN cp.Status = 0 THEN cp.InsPayEst ELSE 0 END) InsPayEst FROM claimproc cp LEFT JOIN payplan pp ON cp.PayPlanNum=pp.PayPlanNum WHERE cp.status IN (0,1,4,5,7) HAVING TranAmount != 0 OR PayPlanAmount != 0 OR InsWoEst != 0 OR InsPayEst != 0 UNION ALL SELECT 'Adj' TranType,a.AdjNum PriKey,a.PatNum,a.AdjDate TranDate,a.AdjAmt TranAmount,0 PayPlanAmount,0 InsWoEst,0 InsPayEst FROM adjustment a WHERE a.AdjAmt != 0 UNION ALL SELECT 'PatPay' TranType,ps.SplitNum PriKey,ps.PatNum,ps.DatePay TranDate,-ps.SplitAmt TranAmount,(CASE WHEN ps.PayPlanNum != 0 AND COALESCE(pp.IsClosed,0)=0 THEN -ps.SplitAmt ELSE 0 END) PayPlanAmount,0 InsWoEst,0 InsPayEst FROM paysplit ps LEFT JOIN payplan pp ON ps.PayPlanNum=pp.PayPlanNum WHERE ps.SplitAmt != 0 UNION ALL SELECT 'PPCharge' TranType,ppc.PayPlanChargeNum PriKey,ppc.Guarantor PatNum,ppc.ChargeDate TranDate,0 TranAmount,(CASE WHEN COALESCE(pp.IsClosed,0)=0 THEN COALESCE(ppc.Principal+ppc.Interest,0) ELSE 0 END) PayPlanAmount,0 InsWoEst,0 InsPayEst FROM payplancharge ppc LEFT JOIN payplan pp ON ppc.PayPlanNum=pp.PayPlanNum WHERE ppc.ChargeDate <= DATE_ADD(CURRENT_DATE, INTERVAL 10.0 DAY) AND ppc.ChargeType=0 AND COALESCE(ppc.Principal+ppc.Interest,0) != 0 UNION ALL SELECT 'PPCComplete' TranType,ppc.PayPlanChargeNum PriKey,(CASE WHEN ppc.ChargeType = 0 THEN ppc.Guarantor ELSE pp.PatNum END) PatNum,ppc.ChargeDate TranDate,(CASE WHEN ppc.ChargeType != 0 THEN -ppc.Principal WHEN pp.PlanNum=0 THEN ppc.Principal+ppc.Interest ELSE 0 END) TranAmount,0 PayPlanAmount,0 InsWoEst,0 InsPayEst FROM payplancharge ppc LEFT JOIN payplan pp ON pp.PayPlanNum=ppc.PayPlanNum WHERE ppc.ChargeDate <= DATE_ADD(CURRENT_DATE, INTERVAL 10.0 DAY) ) trans INNER JOIN patient p ON p.PatNum=trans.PatNum GROUP BY p.Guarantor ORDER BY NULL) tSums) guarAging ) a where (a.AmtLess30+a.Amt30to60+a.Amt60to90+a.Amt90Above)<>0;"	1
